ds,yhat,yhat_lower,yhat_upper,fecha,afluencia,zscore_robusto,anomalia_mad,det_prophet,det_mad,prioridad_auditoria,linea,estacion,impacto_pasajeros,direccion_anomalia
2022-08-26,8797.561392137333,7269.623889206228,10284.804288752159,2022-08-26,0,0.0,False,True,False,ALTA (Solo Prophet),linea 1,balbuena,-8798.0,Baja (Caída atípica)
2022-08-27,7516.190163243571,5925.493439068099,9104.553382569642,2022-08-27,0,0.0,False,True,False,ALTA (Solo Prophet),linea 1,balbuena,-7516.0,Baja (Caída atípica)
2022-08-28,5384.490382460093,3837.916661617354,6936.790102115313,2022-08-28,0,0.0,False,True,False,ALTA (Solo Prophet),linea 1,balbuena,-5384.0,Baja (Caída atípica)
2022-08-29,8795.279977602062,7300.565347817348,10344.461245286891,2022-08-29,0,0.0,False,True,False,ALTA (Solo Prophet),linea 1,balbuena,-8795.0,Baja (Caída atípica)
2022-08-30,8736.59796345394,7213.25492449525,10340.620842566681,2022-08-30,0,0.0,False,True,False,ALTA (Solo Prophet),linea 1,balbuena,-8737.0,Baja (Caída atípica)
2022-08-31,8855.103250000044,7417.575452585372,10395.940101891205,2022-08-31,0,0.0,False,True,False,ALTA (Solo Prophet),linea 1,balbuena,-8855.0,Baja (Caída atípica)
2022-09-01,8680.973042537651,7174.979794880013,10253.321796216636,2022-09-01,0,0.0,False,True,False,ALTA (Solo Prophet),linea 1,balbuena,-8681.0,Baja (Caída atípica)
2022-09-02,8759.02095769893,7217.96979890903,10346.974625655386,2022-09-02,0,0.0,False,True,False,ALTA (Solo Prophet),linea 1,balbuena,-8759.0,Baja (Caída atípica)
2022-09-03,7467.522466843856,6032.458232327586,8993.280921754513,2022-09-03,0,0.0,False,True,False,ALTA (Solo Prophet),linea 1,balbuena,-7468.0,Baja (Caída atípica)
2022-09-04,5326.296056687957,3737.259344703883,6846.407593101231,2022-09-04,0,0.0,False,True,False,ALTA (Solo Prophet),linea 1,balbuena,-5326.0,Baja (Caída atípica)
2022-09-05,8728.379088953216,7220.424372987614,10239.881084579381,2022-09-05,0,0.0,False,True,False,ALTA (Solo Prophet),linea 1,balbuena,-8728.0,Baja (Caída atípica)
2022-09-06,8662.011808101799,7140.885045869485,10113.533926756852,2022-09-06,0,0.0,False,True,False,ALTA (Solo Prophet),linea 1,balbuena,-8662.0,Baja (Caída atípica)
2022-09-07,8774.031672278797,7192.713836853903,10307.092589048158,2022-09-07,0,0.0,False,True,False,ALTA (Solo Prophet),linea 1,balbuena,-8774.0,Baja (Caída atípica)
2022-09-08,8594.76781640945,7005.2263806442925,10049.784559626849,2022-09-08,0,0.0,False,True,False,ALTA (Solo Prophet),linea 1,balbuena,-8595.0,Baja (Caída atípica)
2022-09-09,8669.155860475843,7016.632174651564,10157.433754845011,2022-09-09,0,0.0,False,True,False,ALTA (Solo Prophet),linea 1,balbuena,-8669.0,Baja (Caída atípica)
2022-09-10,7375.56074771238,5908.173294124116,8938.553614254482,2022-09-10,0,0.0,False,True,False,ALTA (Solo Prophet),linea 1,balbuena,-7376.0,Baja (Caída atípica)
2022-09-11,5233.856058244518,3768.4287158665097,6716.483035123792,2022-09-11,0,0.0,False,True,False,ALTA (Solo Prophet),linea 1,balbuena,-5234.0,Baja (Caída atípica)
2022-09-12,8637.098817556089,7116.140468513793,10152.131769556847,2022-09-12,0,0.0,False,True,False,ALTA (Solo Prophet),linea 1,balbuena,-8637.0,Baja (Caída atípica)
2022-09-13,8573.513266854714,7069.631374266011,10094.529733181982,2022-09-13,0,0.0,False,True,False,ALTA (Solo Prophet),linea 1,balbuena,-8574.0,Baja (Caída atípica)
2022-09-14,8689.885769335322,7111.573094652638,10221.719724445085,2022-09-14,0,0.0,False,True,False,ALTA (Solo Prophet),linea 1,balbuena,-8690.0,Baja (Caída atípica)
2022-09-15,8516.460640857369,7052.925719291132,10093.423932940124,2022-09-15,0,0.0,False,True,False,ALTA (Solo Prophet),linea 1,balbuena,-8516.0,Baja (Caída atípica)
2022-09-16,4289.913055863741,2856.7463801373956,5741.217626007209,2022-09-16,0,0.0,False,True,False,ALTA (Solo Prophet),linea 1,balbuena,-4290.0,Baja (Caída atípica)
2022-09-17,7312.89482300449,5793.805523561884,8953.861080794097,2022-09-17,0,0.0,False,True,False,ALTA (Solo Prophet),linea 1,balbuena,-7313.0,Baja (Caída atípica)
2022-09-18,5180.676907057378,3746.8744829264792,6714.272179068967,2022-09-18,0,0.0,False,True,False,ALTA (Solo Prophet),linea 1,balbuena,-5181.0,Baja (Caída atípica)
2022-09-19,8594.268460606098,7130.096435070405,10108.752367228435,2022-09-19,0,0.0,False,True,False,ALTA (Solo Prophet),linea 1,balbuena,-8594.0,Baja (Caída atípica)
2022-09-20,8541.684906642764,7040.396204821604,10156.62484844269,2022-09-20,0,0.0,False,True,False,ALTA (Solo Prophet),linea 1,balbuena,-8542.0,Baja (Caída atípica)
2022-09-21,8669.491637963218,7138.374941506236,10178.418534317741,2022-09-21,0,0.0,False,True,False,ALTA (Solo Prophet),linea 1,balbuena,-8669.0,Baja (Caída atípica)
2022-09-22,8507.704844358785,6981.9914178452955,10087.71219642948,2022-09-22,0,0.0,False,True,False,ALTA (Solo Prophet),linea 1,balbuena,-8508.0,Baja (Caída atípica)
2022-09-23,8600.913549992423,7061.572967353112,10159.34455922285,2022-09-23,0,0.0,False,True,False,ALTA (Solo Prophet),linea 1,balbuena,-8601.0,Baja (Caída atípica)
2022-09-24,7327.110373465082,5722.2487408729785,8886.998276926877,2022-09-24,0,0.0,False,True,False,ALTA (Solo Prophet),linea 1,balbuena,-7327.0,Baja (Caída atípica)
2022-09-25,5205.779270430334,3702.2010537440933,6701.753832515578,2022-09-25,0,0.0,False,True,False,ALTA (Solo Prophet),linea 1,balbuena,-5206.0,Baja (Caída atípica)
2022-09-26,8629.579082814134,7046.658514250463,10030.835533386287,2022-09-26,0,0.0,False,True,False,ALTA (Solo Prophet),linea 1,balbuena,-8630.0,Baja (Caída atípica)
2022-09-27,8586.336162691374,7060.580928890329,10036.445797501685,2022-09-27,0,0.0,False,True,False,ALTA (Solo Prophet),linea 1,balbuena,-8586.0,Baja (Caída atípica)
2022-09-28,8722.448045311272,7273.94678733678,10327.254855581985,2022-09-28,0,0.0,False,True,False,ALTA (Solo Prophet),linea 1,balbuena,-8722.0,Baja (Caída atípica)
